municipio,consorcio,anos,tendencia,nivel,pos_intervencao,PIB
Tacaratu,COMSIM,2013,12,1,1,117543.0
Tacaratu,COMSIM,2014,13,1,2,141935.0
Tacaratu,COMSIM,2015,14,1,3,275464.0
Tacaratu,COMSIM,2016,15,1,4,149948.0
Tacaratu,COMSIM,2017,16,1,5,170641.0
Tamandaré,PORTAL SUL,2002,1,0,0,42759.0
Tamandaré,PORTAL SUL,2003,2,0,0,49697.0
Tamandaré,PORTAL SUL,2004,3,0,0,58117.0
Tamandaré,PORTAL SUL,2005,4,0,0,68599.0
Tamandaré,PORTAL SUL,2006,5,0,0,80397.0
Tamandaré,PORTAL SUL,2007,6,0,0,80567.0
Tamandaré,PORTAL SUL,2008,7,0,0,99623.0
Tamandaré,PORTAL SUL,2009,8,0,0,112153.0
Tamandaré,PORTAL SUL,2010,9,0,0,159827.0
Tamandaré,PORTAL SUL,2011,10,0,0,190233.0
Tamandaré,PORTAL SUL,2012,11,0,0,219413.0
Tamandaré,PORTAL SUL,2013,12,1,1,208656.0
Tamandaré,PORTAL SUL,2014,13,1,2,232456.0
Tamandaré,PORTAL SUL,2015,14,1,3,241838.0
Tamandaré,PORTAL SUL,2016,15,1,4,276930.0
Tamandaré,PORTAL SUL,2017,16,1,5,285465.0
Taquaritinga do Norte,COMANAS,2002,1,0,0,41718.0
Taquaritinga do Norte,COMANAS,2003,2,0,0,43331.0
Taquaritinga do Norte,COMANAS,2004,3,0,0,49888.0
Taquaritinga do Norte,COMANAS,2005,4,0,0,56947.0
Taquaritinga do Norte,COMANAS,2006,5,0,0,64302.0
Taquaritinga do Norte,COMANAS,2007,6,1,1,68717.0
Taquaritinga do Norte,COMANAS,2008,7,1,2,93009.0
Taquaritinga do Norte,COMANAS,2009,8,1,3,103413.0
Taquaritinga do Norte,COMANAS,2010,9,1,4,119355.0
Taquaritinga do Norte,COMANAS,2011,10,1,5,136359.0
Taquaritinga do Norte,COMANAS,2012,11,1,6,179096.0
Taquaritinga do Norte,COMANAS,2013,12,1,7,193041.0
Taquaritinga do Norte,COMANAS,2014,13,1,8,212457.0
Taquaritinga do Norte,COMANAS,2015,14,1,9,203769.0
Taquaritinga do Norte,COMANAS,2016,15,1,10,224758.0
Taquaritinga do Norte,COMANAS,2017,16,1,11,264932.0
Terra Nova,CINDESC,2002,1,0,0,12543.0
Terra Nova,CINDESC,2003,2,0,0,13503.0
Terra Nova,CINDESC,2004,3,0,0,15789.0
Terra Nova,CINDESC,2005,4,0,0,21410.0
Terra Nova,CINDESC,2006,5,0,0,21893.0
Terra Nova,CINDESC,2007,6,0,0,26708.0
Terra Nova,CINDESC,2008,7,0,0,30866.0
Terra Nova,CINDESC,2009,8,1,1,38676.0
Terra Nova,CINDESC,2010,9,1,2,38700.0
Terra Nova,CINDESC,2011,10,1,3,43037.0
Terra Nova,CINDESC,2012,11,1,4,50649.0
Terra Nova,CINDESC,2013,12,1,5,52948.0
Terra Nova,CINDESC,2014,13,1,6,57473.0
Terra Nova,CINDESC,2015,14,1,7,58094.0
Terra Nova,CINDESC,2016,15,1,8,62601.0
Terra Nova,CINDESC,2017,16,1,9,67423.0
Timbaúba,COMANAS,2002,1,0,0,176902.0
Timbaúba,COMANAS,2003,2,0,0,216676.0
Timbaúba,COMANAS,2004,3,0,0,244133.0
Timbaúba,COMANAS,2005,4,0,0,258977.0
Timbaúba,COMANAS,2006,5,0,0,313658.0
Timbaúba,COMANAS,2007,6,1,1,333448.0
Timbaúba,COMANAS,2008,7,1,2,359160.0
Timbaúba,COMANAS,2009,8,1,3,408517.0
Timbaúba,COMANAS,2010,9,1,4,471339.0
Timbaúba,COMANAS,2011,10,1,5,520299.0
Timbaúba,COMANAS,2012,11,1,6,591619.0
Timbaúba,COMANAS,2013,12,1,7,592476.0
Timbaúba,COMANAS,2014,13,1,8,644281.0
Timbaúba,COMANAS,2015,14,1,9,601959.0
Timbaúba,COMANAS,2016,15,1,10,619712.0
Timbaúba,COMANAS,2017,16,1,11,647078.0
Toritama,COMANAS,2002,1,0,0,54358.0
Toritama,COMANAS,2003,2,0,0,67000.0
Toritama,COMANAS,2004,3,0,0,91104.0
Toritama,COMANAS,2005,4,0,0,107658.0
Toritama,COMANAS,2006,5,0,0,130391.0
Toritama,COMANAS,2007,6,1,1,161571.0
Toritama,COMANAS,2008,7,1,2,190240.0
Toritama,COMANAS,2009,8,1,3,200160.0
Toritama,COMANAS,2010,9,1,4,282076.0
Toritama,COMANAS,2011,10,1,5,357136.0
Toritama,COMANAS,2012,11,1,6,528127.0
Toritama,COMANAS,2013,12,1,7,576422.0
Toritama,COMANAS,2014,13,1,8,599977.0
Toritama,COMANAS,2015,14,1,9,571132.0
Toritama,COMANAS,2016,15,1,10,579219.0
Toritama,COMANAS,2017,16,1,11,624447.0
Tracunhaém,COMANAS,2002,1,0,0,36697.0
Tracunhaém,COMANAS,2003,2,0,0,41046.0
Tracunhaém,COMANAS,2004,3,0,0,43876.0
Tracunhaém,COMANAS,2005,4,0,0,47599.0
Tracunhaém,COMANAS,2006,5,0,0,56702.0
Tracunhaém,COMANAS,2007,6,1,1,56754.0
Tracunhaém,COMANAS,2008,7,1,2,64491.0
Tracunhaém,COMANAS,2009,8,1,3,74377.0
Tracunhaém,COMANAS,2010,9,1,4,79874.0
Tracunhaém,COMANAS,2011,10,1,5,85657.0
Tracunhaém,COMANAS,2012,11,1,6,82967.0
Tracunhaém,COMANAS,2013,12,1,7,84863.0
Tracunhaém,COMANAS,2014,13,1,8,95902.0
Tracunhaém,COMANAS,2015,14,1,9,106811.0
Tracunhaém,COMANAS,2016,15,1,10,103239.0
Tracunhaém,COMANAS,2017,16,1,11,101554.0
Trindade,CISAPE,2002,1,0,0,50560.0
Trindade,CISAPE,2003,2,0,0,59565.0
Trindade,CISAPE,2004,3,0,0,58448.0
Trindade,CISAPE,2005,4,0,0,69133.0
Trindade,CISAPE,2006,5,0,0,85660.0
Trindade,CISAPE,2007,6,0,0,86465.0
Trindade,CISAPE,2008,7,1,1,114417.0
Trindade,CISAPE,2009,8,1,2,129295.0
Trindade,CISAPE,2010,9,1,3,157479.0
Trindade,CISAPE,2011,10,1,4,186384.0
Trindade,CISAPE,2012,11,1,5,213982.0
Trindade,CISAPE,2013,12,1,6,261824.0
Trindade,CISAPE,2014,13,1,7,273605.0
Trindade,CISAPE,2015,14,1,8,284063.0
Trindade,CISAPE,2016,15,1,9,291089.0
Trindade,CISAPE,2017,16,1,10,281832.0
Triunfo,CIMPAJEU,2002,1,0,0,28106.0
Triunfo,CIMPAJEU,2003,2,0,0,30357.0
Triunfo,CIMPAJEU,2004,3,0,0,31070.0
Triunfo,CIMPAJEU,2005,4,0,0,35831.0
Triunfo,CIMPAJEU,2006,5,1,1,41761.0
Triunfo,CIMPAJEU,2007,6,1,2,46491.0
Triunfo,CIMPAJEU,2008,7,1,3,52665.0
Triunfo,CIMPAJEU,2009,8,1,4,60906.0
Triunfo,CIMPAJEU,2010,9,1,5,66198.0
Triunfo,CIMPAJEU,2011,10,1,6,78199.0
Triunfo,CIMPAJEU,2012,11,1,7,87501.0
Triunfo,CIMPAJEU,2013,12,1,8,101882.0
Triunfo,CIMPAJEU,2014,13,1,9,112670.0
Triunfo,CIMPAJEU,2015,14,1,10,110441.0
Triunfo,CIMPAJEU,2016,15,1,11,130760.0
Triunfo,CIMPAJEU,2017,16,1,12,138875.0
Tuparetama,CIMPAJEU,2002,1,0,0,17537.0
Tuparetama,CIMPAJEU,2003,2,0,0,19419.0
Tuparetama,CIMPAJEU,2004,3,0,0,20319.0
Tuparetama,CIMPAJEU,2005,4,0,0,22728.0
Tuparetama,CIMPAJEU,2006,5,1,1,27288.0
Tuparetama,CIMPAJEU,2007,6,1,2,29957.0
Tuparetama,CIMPAJEU,2008,7,1,3,34088.0
Tuparetama,CIMPAJEU,2009,8,1,4,36179.0
Tuparetama,CIMPAJEU,2010,9,1,5,38870.0
Tuparetama,CIMPAJEU,2011,10,1,6,46444.0
Tuparetama,CIMPAJEU,2012,11,1,7,52284.0
Tuparetama,CIMPAJEU,2013,12,1,8,56900.0
Tuparetama,CIMPAJEU,2014,13,1,9,63785.0
Tuparetama,CIMPAJEU,2015,14,1,10,64689.0
Tuparetama,CIMPAJEU,2016,15,1,11,68985.0
Tuparetama,CIMPAJEU,2017,16,1,12,75783.0
Verdejante,CINDESC,2002,1,0,0,15646.0
Verdejante,CINDESC,2003,2,0,0,16788.0
Verdejante,CINDESC,2004,3,0,0,17791.0
Verdejante,CINDESC,2005,4,0,0,22854.0
Verdejante,CINDESC,2006,5,0,0,25545.0
Verdejante,CINDESC,2007,6,0,0,24478.0
Verdejante,CINDESC,2008,7,0,0,40206.0
Verdejante,CINDESC,2009,8,1,1,37743.0
Verdejante,CINDESC,2010,9,1,2,37419.0
Verdejante,CINDESC,2011,10,1,3,43785.0
Verdejante,CINDESC,2012,11,1,4,45099.0
Verdejante,CINDESC,2013,12,1,5,50109.0
Verdejante,CINDESC,2014,13,1,6,58498.0
Verdejante,CINDESC,2015,14,1,7,58781.0
Verdejante,CINDESC,2016,15,1,8,62126.0
Verdejante,CINDESC,2017,16,1,9,64768.0
Vertentes,COMANAS,2002,1,0,0,25201.0
Vertentes,COMANAS,2003,2,0,0,27901.0
Vertentes,COMANAS,2004,3,0,0,32400.0
Vertentes,COMANAS,2005,4,0,0,35114.0
Vertentes,COMANAS,2006,5,0,0,42525.0
Vertentes,COMANAS,2007,6,1,1,47177.0
Vertentes,COMANAS,2008,7,1,2,56370.0
Vertentes,COMANAS,2009,8,1,3,64551.0
Vertentes,COMANAS,2010,9,1,4,80661.0
Vertentes,COMANAS,2011,10,1,5,91222.0
Vertentes,COMANAS,2012,11,1,6,112239.0
Vertentes,COMANAS,2013,12,1,7,126498.0
Vertentes,COMANAS,2014,13,1,8,140663.0
Vertentes,COMANAS,2015,14,1,9,161396.0
Vertentes,COMANAS,2016,15,1,10,147148.0
Vertentes,COMANAS,2017,16,1,11,153721.0
Vicência,COMANAS,2002,1,0,0,103299.0
Vicência,COMANAS,2003,2,0,0,120888.0
Vicência,COMANAS,2004,3,0,0,139004.0
Vicência,COMANAS,2005,4,0,0,167467.0
Vicência,COMANAS,2006,5,0,0,193410.0
Vicência,COMANAS,2007,6,1,1,175109.0
Vicência,COMANAS,2008,7,1,2,179654.0
Vicência,COMANAS,2009,8,1,3,196817.0
Vicência,COMANAS,2010,9,1,4,214258.0
Vicência,COMANAS,2011,10,1,5,251245.0
Vicência,COMANAS,2012,11,1,6,274324.0
Vicência,COMANAS,2013,12,1,7,288686.0
Vicência,COMANAS,2014,13,1,8,344479.0
Vicência,COMANAS,2015,14,1,9,342274.0
Vicência,COMANAS,2016,15,1,10,378060.0
Vicência,COMANAS,2017,16,1,11,357344.0
Amaraji,COMSUL,2002,1,0,0,59110.0
Amaraji,COMSUL,2003,2,0,0,67238.0
Amaraji,COMSUL,2004,3,0,0,70475.0
Amaraji,COMSUL,2005,4,0,0,76074.0
Amaraji,COMSUL,2006,5,0,0,83533.0
Amaraji,COMSUL,2007,6,0,0,81925.0
Amaraji,COMSUL,2008,7,0,0,93477.0
Amaraji,COMSUL,2009,8,1,1,104462.0
Amaraji,COMSUL,2010,9,1,2,124547.0
Amaraji,COMSUL,2011,10,1,3,135805.0
Amaraji,COMSUL,2012,11,1,4,136955.0
Amaraji,COMSUL,2013,12,1,5,156830.0
Amaraji,COMSUL,2014,13,1,6,163399.0
Amaraji,COMSUL,2015,14,1,7,169480.0
Amaraji,COMSUL,2016,15,1,8,186377.0
Amaraji,COMSUL,2017,16,1,9,209661.0
Brejinho,,2002,1,0,0,12911.0
Brejinho,,2003,2,0,0,14512.0
Brejinho,,2004,3,0,0,13841.0
Brejinho,,2005,4,1,1,15695.0
Brejinho,,2006,5,1,2,18351.0
Brejinho,,2007,6,1,3,22472.0
Brejinho,,2008,7,1,4,25825.0
Brejinho,,2009,8,1,5,26827.0
Brejinho,,2010,9,1,6,28450.0
Brejinho,,2011,10,1,7,33337.0
Brejinho,,2012,11,1,8,37715.0
Brejinho,,2013,12,1,9,41258.0
Brejinho,,2014,13,1,10,45713.0
Brejinho,,2015,14,1,11,48181.0
Brejinho,,2016,15,1,12,53094.0
Brejinho,,2017,16,1,13,51754.0
Chã Grande,COMSUL,2002,1,0,0,43217.0
Chã Grande,COMSUL,2003,2,0,0,47288.0
Chã Grande,COMSUL,2004,3,0,0,60761.0
Chã Grande,COMSUL,2005,4,0,0,66969.0
Chã Grande,COMSUL,2006,5,0,0,76779.0
Chã Grande,COMSUL,2007,6,0,0,82328.0
Chã Grande,COMSUL,2008,7,0,0,94086.0
Chã Grande,COMSUL,2009,8,1,1,111311.0
Chã Grande,COMSUL,2010,9,1,2,122339.0
Chã Grande,COMSUL,2011,10,1,3,127946.0
Chã Grande,COMSUL,2012,11,1,4,130510.0
Chã Grande,COMSUL,2013,12,1,5,148390.0
Chã Grande,COMSUL,2014,13,1,6,161507.0
Chã Grande,COMSUL,2015,14,1,7,165589.0
Chã Grande,COMSUL,2016,15,1,8,177495.0
Chã Grande,COMSUL,2017,16,1,9,207892.0
Itapetim,,2002,1,0,0,25529.0
Itapetim,,2003,2,0,0,26999.0
Itapetim,,2004,3,0,0,28757.0
Itapetim,,2005,4,1,1,30264.0
Itapetim,,2006,5,1,2,36257.0
Itapetim,,2007,6,1,3,39730.0
Itapetim,,2008,7,1,4,43657.0
Itapetim,,2009,8,1,5,48083.0
Itapetim,,2010,9,1,6,54543.0
Itapetim,,2011,10,1,7,64066.0
Itapetim,,2012,11,1,8,61090.0
Itapetim,,2013,12,1,9,66954.0
Itapetim,,2014,13,1,10,84984.0
Itapetim,,2015,14,1,11,87568.0
Itapetim,,2016,15,1,12,94197.0
Itapetim,,2017,16,1,13,102339.0
Jaboatão dos Guararapes,,2002,1,0,0,2752387.0
Jaboatão dos Guararapes,,2003,2,0,0,3081451.0
Jaboatão dos Guararapes,,2004,3,0,0,3568221.0
Jaboatão dos Guararapes,,2005,4,0,0,4085464.0
Jaboatão dos Guararapes,,2006,5,0,0,4585963.0
Jaboatão dos Guararapes,,2007,6,1,1,5305071.0
Jaboatão dos Guararapes,,2008,7,1,2,6009544.0
Jaboatão dos Guararapes,,2009,8,1,3,6842489.0
Jaboatão dos Guararapes,,2010,9,1,4,7586200.0
Jaboatão dos Guararapes,,2011,10,1,5,8684332.0
Jaboatão dos Guararapes,,2012,11,1,6,10484473.0
Jaboatão dos Guararapes,,2013,12,1,7,12089771.0
Jaboatão dos Guararapes,,2014,13,1,8,13449683.0
Jaboatão dos Guararapes,,2015,14,1,9,13324825.0
Jaboatão dos Guararapes,,2016,15,1,10,13405930.0
Jaboatão dos Guararapes,,2017,16,1,11,13545569.0
Macaparana,COMANAS,2002,1,0,0,51305.0
Macaparana,COMANAS,2003,2,0,0,58274.0
Macaparana,COMANAS,2004,3,0,0,68720.0
Macaparana,COMANAS,2005,4,0,0,77031.0
Macaparana,COMANAS,2006,5,0,0,88298.0
Macaparana,COMANAS,2007,6,1,1,85530.0
Macaparana,COMANAS,2008,7,1,2,91424.0
Macaparana,COMANAS,2009,8,1,3,106838.0
Macaparana,COMANAS,2010,9,1,4,127859.0
Macaparana,COMANAS,2011,10,1,5,140859.0
Macaparana,COMANAS,2012,11,1,6,166151.0
Macaparana,COMANAS,2013,12,1,7,185923.0
Macaparana,COMANAS,2014,13,1,8,213843.0
Macaparana,COMANAS,2015,14,1,9,224987.0
Macaparana,COMANAS,2016,15,1,10,245292.0
Macaparana,COMANAS,2017,16,1,11,242638.0
Pombos,,2002,1,0,0,52883.0
Pombos,,2003,2,0,0,61855.0
Pombos,,2004,3,0,0,66704.0
Pombos,,2005,4,0,0,81754.0
Pombos,,2006,5,0,0,89656.0
Pombos,,2007,6,0,0,94658.0
Pombos,,2008,7,0,0,107024.0
Pombos,,2009,8,0,0,123874.0
Pombos,,2010,9,1,1,161601.0
Pombos,,2011,10,1,2,193836.0
Pombos,,2012,11,1,3,224131.0
Pombos,,2013,12,1,4,250985.0
Pombos,,2014,13,1,5,298836.0
Pombos,,2015,14,1,6,316184.0
Pombos,,2016,15,1,7,336850.0
Pombos,,2017,16,1,8,363992.0
São José da Coroa Grande,PORTAL SUL,2002,1,0,0,27710.0
São José da Coroa Grande,PORTAL SUL,2003,2,0,0,31728.0
São José da Coroa Grande,PORTAL SUL,2004,3,0,0,38011.0
São José da Coroa Grande,PORTAL SUL,2005,4,0,0,39349.0
São José da Coroa Grande,PORTAL SUL,2006,5,0,0,45620.0
São José da Coroa Grande,PORTAL SUL,2007,6,0,0,53906.0
São José da Coroa Grande,PORTAL SUL,2008,7,0,0,61260.0
São José da Coroa Grande,PORTAL SUL,2009,8,0,0,77796.0
São José da Coroa Grande,PORTAL SUL,2010,9,0,0,93313.0
São José da Coroa Grande,PORTAL SUL,2011,10,0,0,126571.0
São José da Coroa Grande,PORTAL SUL,2012,11,0,0,163463.0
São José da Coroa Grande,PORTAL SUL,2013,12,0,0,181662.0
São José da Coroa Grande,PORTAL SUL,2014,13,0,0,205035.0
São José da Coroa Grande,PORTAL SUL,2015,14,1,1,179212.0
São José da Coroa Grande,PORTAL SUL,2016,15,1,2,193050.0
São José da Coroa Grande,PORTAL SUL,2017,16,1,3,251104.0
São Lourenço da Mata,COMANAS,2002,1,0,0,226813.0
São Lourenço da Mata,COMANAS,2003,2,0,0,242938.0
São Lourenço da Mata,COMANAS,2004,3,0,0,241950.0
São Lourenço da Mata,COMANAS,2005,4,0,0,251967.0
São Lourenço da Mata,COMANAS,2006,5,0,0,280314.0
São Lourenço da Mata,COMANAS,2007,6,1,1,303798.0
São Lourenço da Mata,COMANAS,2008,7,1,2,366701.0
São Lourenço da Mata,COMANAS,2009,8,1,3,423223.0
São Lourenço da Mata,COMANAS,2010,9,1,4,553856.0
São Lourenço da Mata,COMANAS,2011,10,1,5,796682.0
São Lourenço da Mata,COMANAS,2012,11,1,6,1047666.0
São Lourenço da Mata,COMANAS,2013,12,1,7,819448.0
São Lourenço da Mata,COMANAS,2014,13,1,8,910032.0
São Lourenço da Mata,COMANAS,2015,14,1,9,979004.0
São Lourenço da Mata,COMANAS,2016,15,1,10,1050789.0
São Lourenço da Mata,COMANAS,2017,16,1,11,1107308.0
São Vicente Férrer,COMANAS,2002,1,0,0,46251.0
São Vicente Férrer,COMANAS,2003,2,0,0,54880.0
São Vicente Férrer,COMANAS,2004,3,0,0,73585.0
São Vicente Férrer,COMANAS,2005,4,0,0,87597.0
São Vicente Férrer,COMANAS,2006,5,0,0,100137.0
São Vicente Férrer,COMANAS,2007,6,1,1,84365.0
São Vicente Férrer,COMANAS,2008,7,1,2,86871.0
São Vicente Férrer,COMANAS,2009,8,1,3,86776.0
São Vicente Férrer,COMANAS,2010,9,1,4,98702.0
São Vicente Férrer,COMANAS,2011,10,1,5,119289.0
São Vicente Férrer,COMANAS,2012,11,1,6,138315.0
São Vicente Férrer,COMANAS,2013,12,1,7,162084.0
São Vicente Férrer,COMANAS,2014,13,1,8,208882.0
São Vicente Férrer,COMANAS,2015,14,1,9,188903.0
São Vicente Férrer,COMANAS,2016,15,1,10,225145.0
São Vicente Férrer,COMANAS,2017,16,1,11,235695.0
Tabira,CIMPAJEU,2002,1,0,0,47426.0
Tabira,CIMPAJEU,2003,2,0,0,49084.0
Tabira,CIMPAJEU,2004,3,0,0,56621.0
Tabira,CIMPAJEU,2005,4,0,0,69071.0
Tabira,CIMPAJEU,2006,5,1,1,76693.0
Tabira,CIMPAJEU,2007,6,1,2,81185.0
Tabira,CIMPAJEU,2008,7,1,3,92404.0
Tabira,CIMPAJEU,2009,8,1,4,104828.0
Tabira,CIMPAJEU,2010,9,1,5,113400.0
Tabira,CIMPAJEU,2011,10,1,6,128855.0
Tabira,CIMPAJEU,2012,11,1,7,151991.0
Tabira,CIMPAJEU,2013,12,1,8,188414.0
Tabira,CIMPAJEU,2014,13,1,9,210482.0
Tabira,CIMPAJEU,2015,14,1,10,210454.0
Tabira,CIMPAJEU,2016,15,1,11,226257.0
Tabira,CIMPAJEU,2017,16,1,12,249042.0
Angelim,CODEAM,2002,1,0,0,18295.0
Angelim,CODEAM,2003,2,0,0,22113.0
Angelim,CODEAM,2004,3,0,0,23128.0
Angelim,CODEAM,2005,4,0,0,27401.0
Angelim,CODEAM,2006,5,0,0,30395.0
Angelim,CODEAM,2007,6,0,0,34307.0
Angelim,CODEAM,2008,7,0,0,39461.0
Angelim,CODEAM,2009,8,1,1,42503.0
Angelim,CODEAM,2010,9,1,2,47342.0
Angelim,CODEAM,2011,10,1,3,54667.0
Angelim,CODEAM,2012,11,1,4,62792.0
Angelim,CODEAM,2013,12,1,5,70160.0
Angelim,CODEAM,2014,13,1,6,82436.0
Angelim,CODEAM,2015,14,1,7,96894.0
Angelim,CODEAM,2016,15,1,8,111109.0
Angelim,CODEAM,2017,16,1,9,113954.0
Bom Conselho,CODEAM,2002,1,0,0,80598.0
Bom Conselho,CODEAM,2003,2,0,0,87227.0
Bom Conselho,CODEAM,2004,3,0,0,103032.0
Bom Conselho,CODEAM,2005,4,0,0,119057.0
Bom Conselho,CODEAM,2006,5,0,0,136069.0
Bom Conselho,CODEAM,2007,6,0,0,149695.0
Bom Conselho,CODEAM,2008,7,0,0,171379.0
Bom Conselho,CODEAM,2009,8,1,1,193052.0
Bom Conselho,CODEAM,2010,9,1,2,249367.0
Bom Conselho,CODEAM,2011,10,1,3,292350.0
Bom Conselho,CODEAM,2012,11,1,4,324775.0
Bom Conselho,CODEAM,2013,12,1,5,336222.0
Bom Conselho,CODEAM,2014,13,1,6,407477.0
Bom Conselho,CODEAM,2015,14,1,7,436582.0
Bom Conselho,CODEAM,2016,15,1,8,476159.0
Bom Conselho,CODEAM,2017,16,1,9,481184.0
Buíque,CONDOMAR,2002,1,0,0,71389.0
Buíque,CONDOMAR,2003,2,0,0,78417.0
Buíque,CONDOMAR,2004,3,0,0,91377.0
Buíque,CONDOMAR,2005,4,0,0,116107.0
Buíque,CONDOMAR,2006,5,0,0,141711.0
Buíque,CONDOMAR,2007,6,0,0,162619.0
Buíque,CONDOMAR,2008,7,0,0,191015.0
Buíque,CONDOMAR,2009,8,1,1,220686.0
Buíque,CONDOMAR,2010,9,1,2,223750.0
Buíque,CONDOMAR,2011,10,1,3,252921.0
Buíque,CONDOMAR,2012,11,1,4,323914.0
Buíque,CONDOMAR,2013,12,1,5,299323.0
Buíque,CONDOMAR,2014,13,1,6,318581.0
Buíque,CONDOMAR,2015,14,1,7,340511.0
Buíque,CONDOMAR,2016,15,1,8,380715.0
Buíque,CONDOMAR,2017,16,1,9,411083.0
Calçado,CODEAM,2002,1,0,0,22095.0
Calçado,CODEAM,2003,2,0,0,27268.0
Calçado,CODEAM,2004,3,0,0,30013.0
Calçado,CODEAM,2005,4,0,0,31296.0
Calçado,CODEAM,2006,5,0,0,36151.0
Calçado,CODEAM,2007,6,0,0,38223.0
Calçado,CODEAM,2008,7,0,0,40763.0
Calçado,CODEAM,2009,8,1,1,47930.0
Calçado,CODEAM,2010,9,1,2,51404.0
Calçado,CODEAM,2011,10,1,3,55018.0
Calçado,CODEAM,2012,11,1,4,63615.0
Calçado,CODEAM,2013,12,1,5,70081.0
Calçado,CODEAM,2014,13,1,6,86532.0
Calçado,CODEAM,2015,14,1,7,92197.0
Calçado,CODEAM,2016,15,1,8,75322.0
Calçado,CODEAM,2017,16,1,9,90315.0
Canhotinho,CODEAM,2002,1,0,0,45087.0
Canhotinho,CODEAM,2003,2,0,0,47677.0
Canhotinho,CODEAM,2004,3,0,0,53075.0
Canhotinho,CODEAM,2005,4,0,0,61432.0
Canhotinho,CODEAM,2006,5,0,0,70015.0
Canhotinho,CODEAM,2007,6,0,0,77064.0
Canhotinho,CODEAM,2008,7,0,0,81382.0
Canhotinho,CODEAM,2009,8,1,1,91819.0
Canhotinho,CODEAM,2010,9,1,2,98519.0
Canhotinho,CODEAM,2011,10,1,3,114579.0
Canhotinho,CODEAM,2012,11,1,4,124648.0
Canhotinho,CODEAM,2013,12,1,5,136098.0
Canhotinho,CODEAM,2014,13,1,6,174535.0
Canhotinho,CODEAM,2015,14,1,7,173922.0
Canhotinho,CODEAM,2016,15,1,8,198863.0
Canhotinho,CODEAM,2017,16,1,9,192969.0
Correntes,CODEAM,2002,1,0,0,34228.0
Correntes,CODEAM,2003,2,0,0,38910.0
Correntes,CODEAM,2004,3,0,0,40755.0
Correntes,CODEAM,2005,4,0,0,45945.0
Correntes,CODEAM,2006,5,0,0,52957.0
Correntes,CODEAM,2007,6,0,0,57756.0
Correntes,CODEAM,2008,7,0,0,62448.0
Correntes,CODEAM,2009,8,1,1,70090.0
Correntes,CODEAM,2010,9,1,2,75904.0
Correntes,CODEAM,2011,10,1,3,86144.0
Correntes,CODEAM,2012,11,1,4,92224.0
Correntes,CODEAM,2013,12,1,5,103763.0
Correntes,CODEAM,2014,13,1,6,111940.0
Correntes,CODEAM,2015,14,1,7,127158.0
Correntes,CODEAM,2016,15,1,8,133370.0
Correntes,CODEAM,2017,16,1,9,151082.0
Cumaru,COMANAS,2002,1,0,0,35759.0
Cumaru,COMANAS,2003,2,0,0,39440.0
Cumaru,COMANAS,2004,3,0,0,45926.0
Cumaru,COMANAS,2005,4,0,0,54306.0
Cumaru,COMANAS,2006,5,0,0,61793.0
Cumaru,COMANAS,2007,6,1,1,50349.0
Cumaru,COMANAS,2008,7,1,2,58064.0
Cumaru,COMANAS,2009,8,1,3,59145.0
Cumaru,COMANAS,2010,9,1,4,86152.0
Cumaru,COMANAS,2011,10,1,5,93004.0
Cumaru,COMANAS,2012,11,1,6,91736.0
Cumaru,COMANAS,2013,12,1,7,86252.0
Cumaru,COMANAS,2014,13,1,8,92807.0
Cumaru,COMANAS,2015,14,1,9,96413.0
Cumaru,COMANAS,2016,15,1,10,99239.0
Cumaru,COMANAS,2017,16,1,11,97618.0
Garanhuns,CODEAM,2002,1,0,0,432351.0
Garanhuns,CODEAM,2003,2,0,0,468232.0
Garanhuns,CODEAM,2004,3,0,0,547987.0
Garanhuns,CODEAM,2005,4,0,0,625313.0
Garanhuns,CODEAM,2006,5,0,0,719340.0
Garanhuns,CODEAM,2007,6,0,0,807763.0
Garanhuns,CODEAM,2008,7,0,0,895109.0
Garanhuns,CODEAM,2009,8,1,1,986376.0
Garanhuns,CODEAM,2010,9,1,2,1201193.0
Garanhuns,CODEAM,2011,10,1,3,1366285.0
Garanhuns,CODEAM,2012,11,1,4,1582564.0
Garanhuns,CODEAM,2013,12,1,5,1798795.0
Garanhuns,CODEAM,2014,13,1,6,1865104.0
Garanhuns,CODEAM,2015,14,1,7,1988101.0
Garanhuns,CODEAM,2016,15,1,8,2090674.0
Garanhuns,CODEAM,2017,16,1,9,2342967.0
Jucati,CODEAM,2002,1,0,0,15319.0
Jucati,CODEAM,2003,2,0,0,20952.0
Jucati,CODEAM,2004,3,0,0,24196.0
Jucati,CODEAM,2005,4,0,0,26610.0
Jucati,CODEAM,2006,5,0,0,33093.0
Jucati,CODEAM,2007,6,0,0,38886.0
Jucati,CODEAM,2008,7,0,0,46007.0
Jucati,CODEAM,2009,8,1,1,49856.0
Jucati,CODEAM,2010,9,1,2,47854.0
Jucati,CODEAM,2011,10,1,3,52783.0
Jucati,CODEAM,2012,11,1,4,64109.0
Jucati,CODEAM,2013,12,1,5,70032.0
Jucati,CODEAM,2014,13,1,6,72548.0
Jucati,CODEAM,2015,14,1,7,82950.0
Jucati,CODEAM,2016,15,1,8,94173.0
Jucati,CODEAM,2017,16,1,9,103840.0
Palmeirina,CODEAM,2002,1,0,0,16250.0
Palmeirina,CODEAM,2003,2,0,0,19787.0
